discipline_title,slug_game,city_host,country_host,continent_host,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,hammer throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/ossian-e-skiold,Ossian E. SKIÖLD,Sweden,SE,SWE
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,hammer throw men,Men,BRONZE,Athlete,,,Ed Black,United States of America,US,USA
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,110m hurdles men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/sidney-atkinson,Sidney ATKINSON,South Africa,ZA,RSA
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,110m hurdles men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/stephen-anderson,Stephen ANDERSON,United States of America,US,USA
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,110m hurdles men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/john-collier,John COLLIER,United States of America,US,USA
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,400m hurdles men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/david-george-burghley,David George BURGHLEY,Great Britain,GB,GBR
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,400m hurdles men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/frank-josef-cuhel,Frank Josef CUHEL,United States of America,US,USA
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,400m hurdles men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/frederick-morgan-taylor,Frederick Morgan TAYLOR,United States of America,US,USA
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,100m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/percy-williams,Percy WILLIAMS,Canada,CA,CAN
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,100m men,Men,SILVER,Athlete,,,Jack London,Great Britain,GB,GBR
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,100m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/georg-lammers,Georg LAMMERS,Germany,DE,GER
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,discus throw men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/lemuel-clarence-houser,Lemuel Clarence HOUSER,United States of America,US,USA
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,discus throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/antero-lauro-kivi,Antero Lauro KIVI,Finland,FI,FIN
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,discus throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/james-hunt-corson,James Hunt CORSON,United States of America,US,USA
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,800m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/karoline-lina-radke,Karoline Lina RADKE,Germany,DE,GER
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,800m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/kinue-hitomi,Kinue HITOMI,Japan,JP,JPN
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,800m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/inga-k-gentzel,Inga K. GENTZEL,Sweden,SE,SWE
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,5000m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ville-ritola,Ville RITOLA,Finland,FI,FIN
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,5000m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/paavo-nurmi,Paavo NURMI,Finland,FI,FIN
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,5000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/edvin-wide,Edvin WIDE,Sweden,SE,SWE
Athletics,amsterdam-1928,Amsterdam,Netherlands,Europe,1500m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/harri-edvin-larva,Harri Edvin LARVA,Finland,FI,FIN
